id;product_id;value_id;price;default;note;rank;use_product_specific_note;use_product_specific_rank;use_product_specific_price;use_product_specific_image;optional
438;4812;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
439;4813;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
440;4813;13;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
441;4813;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
442;4813;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
443;4814;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
444;4814;15;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
445;4814;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
446;4814;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
447;4814;3;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
448;4814;1;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
449;4816;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
454;4817;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
455;4816;78;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
456;4817;79;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
457;4818;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
458;4818;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
459;4819;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
460;4819;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
461;4820;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
462;4820;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
463;4820;3;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
464;4820;1;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
465;4821;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
466;4821;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
467;4822;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
468;4822;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
469;4822;15;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
470;4822;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
471;4823;13;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
472;4823;15;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
473;4823;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
474;4823;73;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
475;4823;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
476;4824;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
477;4824;86;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
478;4824;85;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
479;4824;84;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
480;4824;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
481;4825;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
482;4825;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
483;4825;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
485;4826;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
487;4827;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
489;4828;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
490;4829;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
491;4829;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
492;4829;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
493;4830;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
494;4831;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
495;4831;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
496;4832;15;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
497;4832;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
498;4832;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
499;4832;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
500;4833;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
501;4833;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
502;4834;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
503;4834;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
504;4835;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
505;4835;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
506;4836;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
507;4836;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
508;4836;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
509;4837;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
510;4837;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
511;4837;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
512;4838;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
513;4838;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
514;4838;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
515;4839;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
516;4839;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
517;4840;87;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
518;4840;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
519;4841;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
520;4841;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
521;4841;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
522;4841;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
523;4842;87;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
524;4842;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
525;4842;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
526;4843;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
527;4843;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
528;4844;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
529;4844;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
530;4845;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
531;4845;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
532;4845;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
533;4845;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
534;4846;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
535;4846;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
536;4846;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
537;4846;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
539;4849;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
540;4849;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
541;4850;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
542;4850;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
543;4850;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
544;4851;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
545;4851;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
546;4851;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
547;4852;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
548;4852;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
549;4852;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
550;4853;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
551;4853;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
552;4853;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
553;4854;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
555;4855;88;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
556;4856;88;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
557;4856;89;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
558;4857;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
559;4857;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
560;4858;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
561;4858;69;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
562;4859;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
563;4859;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
564;4860;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
565;4860;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
566;4861;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
567;4861;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
568;4862;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
569;4862;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
570;4863;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
571;4863;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
572;4864;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
573;4864;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
574;4864;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
575;4865;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
576;4865;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
577;4865;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
578;4866;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
579;4866;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
580;4866;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
581;4867;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
582;4867;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
583;4868;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
584;4868;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
585;4868;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
586;4869;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
587;4869;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
588;4869;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
589;4869;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
590;4870;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
591;4870;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
592;4870;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
593;4870;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
594;4871;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
595;4871;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
596;4872;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
597;4872;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
598;4873;15;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
599;4873;76;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
600;4873;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
601;4873;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
602;4874;76;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
603;4874;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
604;4875;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
605;4875;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
606;4876;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
607;4876;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
608;4877;76;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
609;4877;71;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
610;4878;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
611;4878;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
612;4879;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
613;4879;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
614;4880;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
615;4880;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
616;4881;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
617;4881;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
618;4882;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
619;4882;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
620;4883;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
621;4883;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
622;4884;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
623;4884;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
624;4885;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
625;4885;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
626;4886;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
627;4886;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
628;4887;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
629;4887;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
630;4888;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
631;4888;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
632;4889;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
633;4889;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
635;4890;90;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
636;4890;91;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
637;4890;92;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
638;4890;93;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
639;4890;94;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
640;4891;90;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
641;4891;91;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
642;4891;92;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
643;4891;93;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
644;4891;94;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
645;4892;90;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
646;4892;91;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
647;4892;92;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
648;4892;93;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
649;4892;94;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
650;4893;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
651;4894;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
652;4895;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
653;4895;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
654;4895;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
656;4895;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
657;4896;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
658;4896;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
659;4896;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
660;4896;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
661;4897;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
662;4897;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
663;4897;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
664;4897;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
665;4898;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
666;4898;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
667;4899;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
668;4899;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
669;4899;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
670;4899;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
671;4900;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
672;4900;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
673;4900;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
674;4900;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
675;4901;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
676;4901;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
677;4901;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
678;4901;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
679;4902;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
680;4902;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
681;4902;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
682;4902;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
683;4903;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
684;4903;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
685;4903;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
686;4903;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
687;4904;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
688;4904;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
689;4905;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
690;4905;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
691;4906;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
692;4906;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
693;4906;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
694;4907;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
695;4907;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
696;4907;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
697;4908;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
698;4908;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
699;4908;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
700;4908;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
701;4909;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
702;4909;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
703;4910;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
704;4910;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
705;4911;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
706;4911;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
707;4912;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
708;4912;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
709;4913;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
710;4913;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
711;4914;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
712;4914;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
713;4916;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
714;4916;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
715;4917;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
716;4917;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
719;4919;47;0,00;0;"=""""";2;0;0;0;0;1
720;4919;70;0,00;0;"=""""";3;0;0;0;0;1
721;4920;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
722;4920;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
723;4921;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
724;4921;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
725;4922;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
726;4922;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
727;4923;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
728;4923;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
729;4924;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
730;4924;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
731;4925;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
732;4925;70;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
733;4926;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
734;4926;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
735;4927;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
736;4927;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
739;4928;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
740;4928;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
741;4929;97;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
742;4929;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
743;4930;97;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
744;4930;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
745;4931;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
746;4931;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
747;4932;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
748;4932;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
749;4933;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
750;4933;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
751;4934;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
752;4934;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
753;4935;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
754;4935;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
755;4936;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
756;4936;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
757;4937;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
758;4937;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
759;4938;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
760;4938;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
761;4939;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
762;4939;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
763;4940;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
764;4940;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
765;4941;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
766;4941;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
767;4942;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
768;4942;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
769;4943;77;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
770;4943;80;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
771;4915;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
772;4915;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
773;4944;34;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
774;4944;36;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
775;4944;37;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
776;4944;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
777;4945;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
778;4945;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
779;4946;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
780;4946;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
781;4947;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
782;4947;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
783;4948;11;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
784;4949;47;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
785;4950;90;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
786;4951;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
787;4952;35;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
788;4952;36;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
789;4952;37;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
790;4952;14;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
791;4953;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
792;4953;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
793;4954;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
794;4954;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
795;4955;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
796;4955;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
797;4956;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
798;4956;68;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
799;4957;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
800;4958;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
801;4958;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
802;4959;96;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
803;4959;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
804;4960;12;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
805;4962;72;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
806;4963;90;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
807;4919;62;0,00;0;"=""""";1;0;0;0;0;1
808;4919;60;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
812;4965;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
813;4965;99;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
814;4965;100;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
815;4965;101;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
816;4966;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
817;4966;99;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
818;4966;100;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
819;4966;101;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
820;4967;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
821;4967;99;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
822;4967;100;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
823;4967;101;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
824;4968;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
825;4968;99;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
826;4968;100;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
827;4968;101;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
828;4969;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
829;4969;99;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
830;4969;100;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
831;4969;101;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
832;4970;98;0,00;0;"=""""";NULL_VALUE;0;0;0;0;1
