id;h1;link;meta_keywords;meta_description;original_code;own_code;ean_code;vat_id;base_price;common_retail_price;shopping_price;discount;discount_type;stocked_items;minimal_count;product_availability_id;availability_description;guarantee;guarantee_unit;short_description;main_description;homepage;sale;recommended;show;supplier_id;producer_id;configuration_parameter_group_id;name;is_vat_included;facebook;social_plugin;new_product;discount_since;discount_to;show_top_category_description;show_2nd_top_category_description;show_3rd_top_category_description;max_cpc;toll_free;price_per_descriptive_parameter_id;meta_title;feed_name;categories;relatedProducts
5456;Nábytkový zámek 850-plastové tělo;nabytkovy-zamek-850-plastove-telo;;;;585909694e592;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<u><strong>Hnědý - poslední 1 ks, černý -&nbsp; poslední 3 ks.</strong></u></p> ;0;1;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek 850-plastové tělo;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek 850-plastové tělo;Nábytkový zámek 850-plastové tělo;14,16;
5457;Nábytkový zámek T-klika typ 1801 pro plechový nábytek;nabytkovy-zamek-t-klika-typ-1801-pro-plechovy-nabytek;;;;1408057;;5;181,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zadní montáž zámku. Zámek slouží k zamykání plechových skříní, boxů, autoskříní a garážových vrat.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek T-klika typ 1801 pro plechový nábytek;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek T-klika typ 1801 pro plechový nábytek;Nábytkový zámek T-klika typ 1801 pro plechový nábytek;16;
5458;Kabelový hák;kabelovy-hak;;;;2520510;;5;47,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Slouží k zavěšení kabelů pod stolem. Jednoduchá montáž, hák má závit do dřeva. Vrtání ø5mm.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelový hák;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelový hák;Kabelový hák;9;
5459;Protikus k okennímu zámku bajonetovému 280;protikus-k-okennimu-zamku-bajonetovemu-280;;;;1402995;;5;77,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protikus k okennímu zámku bajonetovému 280;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protikus k okennímu zámku bajonetovému 280;Protikus k okennímu zámku bajonetovému 280;18;
5461;Klíč generální pro kombinační zámek M224;klic-generalni-pro-kombinacni-zamek-m224;;;;1408250;;5;122,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;11;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Klíč generální pro kombinační zámek M224;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Klíč generální pro kombinační zámek M224;Klíč generální pro kombinační zámek M224;19;
5462;Opracovaný klíč oboustranný lámací;opracovany-klic-oboustranny-lamaci;;;;14041030;;5;23,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>K zámkům jsou standardně dodávány 2ks klíčů. Současně se zámky lze zakoupit klíče navíc.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Opracovaný klíč oboustranný lámací;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Opracovaný klíč oboustranný lámací;Opracovaný klíč oboustranný lámací;19;
5463;Univerzální nábytkový zámek 1930 - nerez - oblé čelo;univerzalni-nabytkovy-zamek-1930-nerez-oble-celo;;;;1404503;;5;62,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Univerzální nábytkový zámek 1930 - nerez - oblé čelo;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Univerzální nábytkový zámek 1930 - nerez - oblé čelo;Univerzální nábytkový zámek 1930 - nerez - oblé čelo;16;
5464;Univerzální nábytkový zámek 1925;univerzalni-nabytkovy-zamek-1925;;;;58b54d5f0b346;;5;0,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní. Skladem pouze zámky s kónickým čelem (zámek vpravo), zámky s oblým čelem (zámek vlevo) jen na objednání.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Univerzální nábytkový zámek 1925;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Univerzální nábytkový zámek 1925;Univerzální nábytkový zámek 1925;16;
5465;Univerzální nábytkový zámek 1930;univerzalni-nabytkovy-zamek-1930;;;;58b57da253584;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Univerzální zámek pro zamykání dřevěných, plechových a prosklených boxů a skříní. Skladem pouze zámky s kónickým čelem (obrázek vpravo), zámky s oblým čel&em (obrázek vlevo) jen na objednání.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Univerzální nábytkový zámek 1930;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Univerzální nábytkový zámek 1930;Univerzální nábytkový zámek 1930;16;
5466;Skrytý závěs Vici - nerez;skryty-zaves-vici-nerez;;;;1507122;;5;204,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p stylemargin: 1em 0px; font-family: proxima-nova, sans-serif; font-size: 13px;> 	Skrytý závěs je určen pro spojení rozkládacích desek stolu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;10;Skrytý závěs Vici - nerez;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Skrytý závěs Vici - nerez;Skrytý závěs Vici - nerez;4,8;
5467;Skrytý závěs II;skryty-zaves-ii;;;;1507160;;5;77,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Skrytý závěs je určen pro spojení rozkládacích desek stolu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;7;Skrytý závěs II;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Skrytý závěs II;Skrytý závěs II;4,8;
5470;Testovací produkt;testovaci-produkt;;;;58d8a9abc814d;;5;101,00;0,00;0,00;0,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Hlavní popis produktu</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Testovací produkt;0;0;NULL_VALUE;0;2017-07-17;2017-07-19;0;0;0;NULL_VALUE;1;NULL_VALUE;Testovací produkt;Testovací produkt;;
5471;Neopracovaný klíč Snake;neopracovany-klic-snake;;;;1404112;;5;14,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Klíč slouží k vyrobení kopie klíče dle originálu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Neopracovaný klíč Snake;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Neopracovaný klíč Snake;Neopracovaný klíč Snake;19;
5472;Expanzní hmoždinka M6x11,5mm;expanzni-hmozdinka-m6x115mm;;;;1210340;;5;4,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Expanzní hmoždinka je určená do MDF desky nebo dřevotřískové desky. Nosnost do 100kg.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;6;Expanzní hmoždinka M6x11,5mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Expanzní hmoždinka M6x11,5mm;Expanzní hmoždinka M6x11,5mm;5,6;
5473;Expanzní hmoždinka M4x7,5mm;expanzni-hmozdinka-m4x75mm;;;;1210335;;5;3,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Expanzní hmoždinka je určená do MDF desky nebo dřevotřískové desky. Nosnost do 100kg.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;6;Expanzní hmoždinka M4x7,5mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Expanzní hmoždinka M4x7,5mm;Expanzní hmoždinka M4x7,5mm;5,6;
5474;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x25 mm;nabytkovy-zamek-typ-300-s-knoflikem-pro-visaci-zamek-19x25-mm;;;;593806375b950;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Univerzální zámek uzamykaný pomocí visacího zámku. Visací zámek není součástí balení. Zámek je dodáván ve verzi levý nebo pravý. V případě montáže do dřevěného materiálu je možné doobjednat podložku proti pootočení &viz. Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x25 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x25 mm;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x25 mm;16;
5475;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x32 mm;nabytkovy-zamek-typ-300-s-knoflikem-pro-visaci-zamek-19x32-mm;;;;593807467b333;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Univerzální zámek uzamykaný pomocí visacího zámku. Visací zámek není součástí balení. Zámek je dodáván ve verzi levý nebo pravý. V případě montáže do dřevěného materiálu je možné doobjednat podložku proti pootočení &viz.Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x32 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x32 mm;Nábytkový zámek typ 300 s knoflíkem pro visací zámek - 19x32 mm;16;
5476;Spojovací kování pro řadový nábytek;spojovaci-kovani-pro-radovy-nabytek;;;;0605066;;5;14,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Spojovací kování slouží ke spojení řadového nábytku - židlí, stolů, sedaček atd. Je dodáváno v kompletu samec + samice.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;6;Spojovací kování pro řadový nábytek;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Spojovací kování pro řadový nábytek;Spojovací kování pro řadový nábytek;4,6,39;
5477;Podložka proti pootočení pro zámek typ 300;podlozka-proti-pootoceni-pro-zamek-typ-300;;;;1404584;;5;6,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Podložka slouží k zajištění zámku proti pootočení určeného do dřevěného materiálu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Podložka proti pootočení pro zámek typ 300;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Podložka proti pootočení pro zámek typ 300;Podložka proti pootočení pro zámek typ 300;19;
5478;Nábytkový zámek na sklo Vetro-D;nabytkovy-zamek-na-sklo-vetro-d;;;;59439160950e1;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou křídel skleněných dveří bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek na sklo Vetro-D;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek na sklo Vetro-D;Nábytkový zámek na sklo Vetro-D;17;
5479;Typ 2740 - spodní dvojitá lišta vysoká do spodního rámu;typ-2740-spodni-dvojita-lista-vysoka-do-spodniho-ramu;;;;2226032;;5;271,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Kování pro posuvná skla není dodáváno v sadách a každý díl je nutno objednat zvlášť. Lišta je dodávána v délce 2m. Lišta slouží jako kolejnice pro posuvný pohyb H-lišty s kolečkovými běžci.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Typ 2740 - spodní dvojitá lišta vysoká do spodního rámu;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Typ 2740 - spodní dvojitá lišta vysoká do spodního rámu;Typ 2740 - spodní dvojitá lišta vysoká do spodního rámu;37;
5480;Plastový šroub do spojek na skleněné vitríny Maxi;plastovy-sroub-do-spojek-na-sklenene-vitriny-maxi;;;;2210099;;5;2,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Plastový šroub do spojek na skleněné vitríny Maxi;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Plastový šroub do spojek na skleněné vitríny Maxi;Plastový šroub do spojek na skleněné vitríny Maxi;27;
5481;Spojovací kování Butterfly;spojovaci-kovani-butterfly;;;;1105100;;5;11,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Spojovací kování slouží jako rozebíratelný rohový úhelník. Skládá se ze samce+samice a pojistného šroubu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;6;Spojovací kování Butterfly;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Spojovací kování Butterfly;Spojovací kování Butterfly;6,33;
5482;Úhlový držák stolové nohy model Twist´n Turn;uhlovy-drzak-stolove-nohy-model-twistn-turn;;;;0611130;;5;130,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Držák je specifický tím, že nohu ke stolu lze nastavit pod pěti různými úhly (0°, 5,5°, 10,5°, 13,5°, 15°).</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;10;Úhlový držák stolové nohy model Twist´n Turn;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úhlový držák stolové nohy model Twist´n Turn;Úhlový držák stolové nohy model Twist´n Turn;4;
5483;KEA matice pro stolové nohy trojúhelníková M8 + M10;kea-matice-pro-stolove-nohy-trojuhelnikova-m8-m10;;;;5d6cba1c3bbb9;;5;61,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Výhodou této matice pro kombinované šrouby je schopnost vrácení nohy do správné polohy po utažení. Kombinované šrouby k těmto maticím naleznete v sekci Nábytkové spoje.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;10;KEA matice pro stolové nohy trojúhelníková M8 + M10;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;KEA matice pro stolové nohy trojúhelníková M8 + M10;KEA matice pro stolové nohy trojúhelníková M8 + M10;4;
5484;Nábytkový zámek SISO 850-průměr cylindru 16,5cm;nabytkovy-zamek-siso-850-prumer-cylindru-165cm;;;;1400010;;5;73,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek SISO 850-průměr cylindru 16,5cm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek SISO 850-průměr cylindru 16,5cm;Nábytkový zámek SISO 850-průměr cylindru 16,5cm;14,16;
5485;Nábytkový zámek MIC 850 levý-klíč Snake;nabytkovy-zamek-mic-850-levy-klic-snake;;;;1400222;;5;124,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Zámek MIC 850 levý je dodáván v kompletu (tělo zámku vč. vyměnitelné vložky). Klíč modrý (generální) a červený (montážní) nejsou součástí zámku.</span><&span _fck_bookmark1 styledisplay: none;>&nbsp;</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek MIC 850 levý-klíč Snake;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek MIC 850 levý-klíč Snake;Nábytkový zámek MIC 850 levý-klíč Snake;38;
5486;Podpěra pro police;podpera-pro-police;;;;2202043;;5;1,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Podpěra pro police;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Podpěra pro police;Podpěra pro police;33;
5487;Držák šatní tyče X-D18;drzak-satni-tyce-x-d18;;;;2220057;;5;22,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Držák šatní tyče X-D18;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Držák šatní tyče X-D18;Držák šatní tyče X-D18;33;
5488;Držák šatní tyče X-D10;drzak-satni-tyce-x-d10;;;;2220005;;5;9,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Držák šatní tyče X-D10;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Držák šatní tyče X-D10;Držák šatní tyče X-D10;33;
5489;Držák šatní tyče X-D9;drzak-satni-tyce-x-d9;;;;2220007;;5;6,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Držák šatní tyče X-D9;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Držák šatní tyče X-D9;Držák šatní tyče X-D9;33;
5490;Držák skleněných tabulí - čtvercový - Flat - 6,00-10,76 mm;drzak-sklenenych-tabuli-ctvercovy-flat-600-1076-mm;;;;2210600;;5;334,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Nerezový držák skleněných tabulí je určen pro balkóny, zábradlí a police v interiérech i exteriérech s uchycením pro rovné sloupky. <strong>Vyroben z nerez oceli 316</strong>.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Držák skleněných tabulí - čtvercový - Flat - 6,00-10,76 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Držák skleněných tabulí - čtvercový - Flat - 6,00-10,76 mm;Držák skleněných tabulí - čtvercový - Flat - 6,00-10,76 mm;22;
5491;Vymezovací podložka pro držák skla čtvercový 6,00-10,76 mm;vymezovaci-podlozka-pro-drzak-skla-ctvercovy-600-1076-mm;;;;5a00753008dfe;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span styletext-align: justify;>Vymezovací podložky pro držáky skleněných tabulí s kódem <strong>2210600</strong> jsou určeny pro správné zajištění skla v držáku dle jeho tloušťky. Způsob objednávání je znázorněn v při&ložené tabulce a pro jeden držák je nutno objednat vždy 2 kusy udávající správnou tloušťku skla.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Vymezovací podložka pro držák skla čtvercový 6,00-10,76 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Vymezovací podložka pro držák skla čtvercový 6,00-10,76 mm;Vymezovací podložka pro držák skla čtvercový 6,00-10,76 mm;22,27;
5492;Blokace zásuvky 1027 k centrálnímu zámku;blokace-zasuvky-1027-k-centralnimu-zamku;;;;1403280;;5;21,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;11;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Blokace zásuvky slouží k zablokování blokovacího kolíku o bočnici zásuvky.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Blokace zásuvky 1027 k centrálnímu zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Blokace zásuvky 1027 k centrálnímu zámku;Blokace zásuvky 1027 k centrálnímu zámku;15;
5493;Nábytkový zámek 5250 s jedním otvorem;nabytkovy-zamek-5250-s-jednim-otvorem;;;;1404626;;5;75,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek 5250 s jedním otvorem;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek 5250 s jedním otvorem;Nábytkový zámek 5250 s jedním otvorem;14,16;
5494;Blokace zásuvky 913 k centrálnímu zámku;blokace-zasuvky-913-k-centralnimu-zamku;;;;5a13f670edc78;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Blokace zásuvky slouží k zablokování blokovacího kolíku o bočnici zásuvky. Blokace je dodávána v provedení levá nebo pravá.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Blokace zásuvky 913 k centrálnímu zámku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Blokace zásuvky 913 k centrálnímu zámku;Blokace zásuvky 913 k centrálnímu zámku;15;
5495;Spojovací kování uzamykatelné pro stolové desky SPANNER;spojovaci-kovani-uzamykatelne-pro-stolove-desky-spanner;;;;2403070;;5;88,00;0,00;0,00;26,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	<span stylefont-family: proxima-nova, sans-serif; font-size: 13px;>Spojovací kování SPANNER je určeno pro rozebíratelné spojení stolů, desek či panelů. Pouhým otočením páčky se systém uzamkne. Je dodáváno v kompletu samec + s&amice.</span></p> ;0;0;1;1;NULL_VALUE;NULL_VALUE;10;Spojovací kování uzamykatelné pro stolové desky SPANNER;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Spojovací kování uzamykatelné pro stolové desky SPANNER;Spojovací kování uzamykatelné pro stolové desky SPANNER;4,39;
5496;Kování pro WC boxy - nerez - držák tyče1 - stěna/tyč;kovani-pro-wc-boxy-nerez-drzak-tyce1-stenatyc;;;;2223217;;5;311,00;0,00;0,00;110,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Kování pro WC boxy není dodáván v sadách a každý díl je nutno objednat zvlášť viz. ilustrační nákres. Ideální pro toalety ve veřejných prostorách. Vyrobeno z nerez oceli 304.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;5;Kování pro WC boxy - nerez - držák tyče1 - stěna/tyč;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kování pro WC boxy - nerez - držák tyče1 - stěna/tyč;Kování pro WC boxy - nerez - držák tyče1 - stěna/tyč;13,39;
5497;Závrtná matice D-616;zavrtna-matice-d-616;;;;1210195;;5;2,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;6;Závrtná matice D-616;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Závrtná matice D-616;Závrtná matice D-616;5;
5498;Držák stolové nohy M8;drzak-stolove-nohy-m8;;;;0611150;;5;23,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;10;Držák stolové nohy M8;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Držák stolové nohy M8;Držák stolové nohy M8;4;
5499;Rohový plech 27;rohovy-plech-27;;;;1107070;;5;11,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;11;;2;years;;<p> 	Rohový plech je určen pro fixaci nohy k lubu stolu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;10;Rohový plech 27;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Rohový plech 27;Rohový plech 27;4;
5500;Kování pro WC boxy - nerez - dveřní úchytka knob bez zajišťovacího kolíku;kovani-pro-wc-boxy-nerez-dverni-uchytka-knob-bez-zajistovaciho-koliku;;;;22231355;;5;264,00;0,00;0,00;93,00;0;NULL_VALUE;0,00;10;;2;years;;<p> 	Kování pro WC boxy není dodáván v sadách a každý díl je nutno objednat zvlášť viz. ilustrační nákres. Ideální pro toalety ve veřejných prostorách. Vyrobeno z nerez oceli 304.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;5;Kování pro WC boxy - nerez - dveřní úchytka knob bez zajišťovacího kolíku;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kování pro WC boxy - nerez - dveřní úchytka knob bez zajišťovacího kolíku;Kování pro WC boxy - nerez - dveřní úchytka knob bez zajišťovacího kolíku;13,39;
5502;KEA matice pro stolové nohy závrtná  M8 + M10;kea-matice-pro-stolove-nohy-zavrtna-m8-m10;;;;5a9921e63d98b;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Výhodou této matice pro kombinované šrouby je schopnost vrácení nohy do správné polohy po utažení. Matice dodáváme ve variantách M8 a M10. Kombinované šrouby k těmto maticím naleznete v sekci Nábytkové spoje.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;10;KEA matice pro stolové nohy závrtná  M8 + M10;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;KEA matice pro stolové nohy závrtná  M8 + M10;KEA matice pro stolové nohy závrtná  M8 + M10;4;
